2,37.946275,23.759078,1405591494
2,37.946490,23.758197,1405591504
2,37.946472,23.757032,1405591514
2,37.946410,23.756332,1405591525
2,37.946610,23.755890,1405591534
2,37.946832,23.755435,1405591553
2,37.946408,23.754733,1405591554
2,37.946613,23.753868,1405591566
2,37.947072,23.752240,1405591577
2,37.947420,23.750965,1405591585
2,37.947752,23.749795,1405591596
2,37.947990,23.748742,1405591606
2,37.948578,23.748302,1405591615
2,37.949037,23.747990,1405591625
2,37.948908,23.747512,1405591637
2,37.948515,23.746622,1405591645
2,37.948235,23.746048,1405591655
2,37.948210,23.746008,1405591665
2,37.948315,23.745587,1405591675
2,37.949028,23.745038,1405591695
2,37.949095,23.744995,1405591696
2,37.949095,23.744995,1405591707
2,37.949233,23.744773,1405591717
2,37.949852,23.743415,1405591728
2,37.950422,23.741990,1405591736
2,37.951070,23.740727,1405591753
2,37.952180,23.739680,1405591756
2,37.952647,23.738902,1405591767
2,37.953153,23.738813,1405591778
2,37.953935,23.738745,1405591786
2,37.955235,23.738728,1405591798
2,37.956243,23.738712,1405591806
2,37.957025,23.738582,1405591818
2,37.957750,23.738318,1405591826
2,37.958310,23.738062,1405591838
2,37.959182,23.737662,1405591846
2,37.960028,23.737338,1405591860
2,37.961073,23.736750,1405591866
2,37.962257,23.735873,1405591878
2,37.963432,23.735048,1405591886
2,37.964325,23.734362,1405591898
2,37.965268,23.733788,1405591906
2,37.966242,23.733192,1405591923
2,37.966752,23.733292,1405591926
2,37.966737,23.733203,1405591939
2,37.966737,23.733203,1405591946
2,37.966737,23.733203,1405591959
2,37.966803,23.733282,1405591966
2,37.967312,23.733368,1405591978
2,37.967825,23.732755,1405591986
2,37.968168,23.731920,1405592000
2,37.968682,23.731652,1405592006
2,37.969292,23.731625,1405592018
2,37.969300,23.731620,1405592026
2,37.969473,23.731623,1405592043
2,37.970278,23.731868,1405592046
2,37.970427,23.732210,1405592058
2,37.970470,23.732330,1405592069
2,37.970815,23.732928,1405592076
2,37.971213,23.733268,1405592088
2,37.971493,23.733498,1405592099
2,37.971528,23.733575,1405592106
2,37.971772,23.733777,1405592120
2,37.971853,23.733823,1405592126
2,37.971853,23.733823,1405592138
2,37.972070,23.734022,1405592147
2,37.972518,23.734418,1405592158
2,37.972760,23.734593,1405592167
2,37.973087,23.734897,1405592179
2,37.973327,23.735027,1405592187
2,37.973812,23.735227,1405592201
2,37.974043,23.735287,1405592207
2,37.974418,23.735370,1405592219
2,37.974820,23.735522,1405592227
2,37.974915,23.735533,1405592237
2,37.974988,23.735548,1405592254
2,37.974988,23.735548,1405592257
2,37.974988,23.735548,1405592269
2,37.975087,23.735558,1405592277
2,37.975115,23.735605,1405592289
2,37.975505,23.735697,1405592297
2,37.975755,23.735737,1405592310
2,37.975755,23.735737,1405592317
2,37.975755,23.735737,1405592330
2,37.975755,23.735737,1405592337
2,37.975755,23.735737,1405592349
2,37.975755,23.735737,1405592357
2,37.975842,23.735705,1405592374
2,37.976087,23.735522,1405592377
2,37.976092,23.735523,1405592389
2,37.976123,23.735243,1405592397
2,37.976135,23.735257,1405592409
2,37.976227,23.735328,1405592417
2,37.976252,23.735267,1405592429
2,37.976268,23.734515,1405592437
2,37.976275,23.734345,1405592449
2,37.976247,23.734288,1405592457
2,37.976292,23.734113,1405592469
2,37.976367,23.733658,1405592477
2,37.976442,23.733253,1405592489
2,37.976498,23.733193,1405592497
2,37.976522,23.733073,1405592509
2,37.976528,23.732903,1405592517
2,37.976522,23.732592,1405592530
2,37.976598,23.732322,1405592537
2,37.976587,23.731775,1405592550
2,37.976627,23.731327,1405592558
2,37.976662,23.730908,1405592569
2,37.976763,23.730487,1405592582
2,37.976748,23.729772,1405592588
2,37.976893,23.729203,1405592598
2,37.976993,23.729008,1405592608
2,37.977067,23.728513,1405592620
2,37.977140,23.728043,1405592628
2,37.977152,23.727637,1405592638
2,37.977227,23.727265,1405592648
2,37.977307,23.726835,1405592660
2,37.977392,23.726548,1405592668
2,37.977515,23.726537,1405592682
2,37.977935,23.726647,1405592688
2,37.978410,23.726795,1405592700
2,37.978892,23.726868,1405592708
2,37.979343,23.727030,1405592718
2,37.979327,23.726925,1405592732
2,37.979327,23.726925,1405592738
2,37.979327,23.726925,1405592750
2,37.979327,23.726925,1405592758
2,37.979327,23.726925,1405592770
2,37.979565,23.726882,1405592778
2,37.979750,23.726943,1405592789
2,37.979845,23.726978,1405592801
2,37.979792,23.727335,1405592811
2,37.979832,23.727703,1405592818
2,37.979757,23.727950,1405592830
2,37.979712,23.728378,1405592838
2,37.979682,23.728588,1405592850
2,37.979633,23.728860,1405592858
2,37.979575,23.729190,1405592870
2,37.979480,23.729645,1405592885
2,37.979488,23.729698,1405592889
2,37.979415,23.729905,1405592898
2,37.979390,23.730403,1405592910
2,37.979710,23.730968,1405592919
2,37.979953,23.731205,1405592931
2,37.980067,23.731472,1405592939
2,37.980100,23.731502,1405592951
2,37.980100,23.731502,1405592959
2,37.980100,23.731502,1405592969
2,37.980100,23.731502,1405592981
2,37.980100,23.731502,1405592989
2,37.980100,23.731502,1405593003
2,37.980110,23.731540,1405593009
2,37.979705,23.731960,1405593021
2,37.979692,23.731945,1405593029
2,37.979618,23.731958,1405593041
2,37.979618,23.731958,1405593049
2,37.979382,23.732233,1405593061
2,37.979043,23.732552,1405593071
2,37.978918,23.732683,1405593079
2,37.978782,23.732830,1405593093
2,37.978528,23.733035,1405593099
2,37.978197,23.733235,1405593109
2,37.977738,23.733530,1405593119
2,37.977520,23.733705,1405593132
2,37.977520,23.733705,1405593139
2,37.977520,23.733705,1405593151
2,37.977453,23.733700,1405593159
2,37.977542,23.733737,1405593171
2,37.977570,23.733828,1405593183
2,37.977658,23.733902,1405593189
2,37.977725,23.734037,1405593201
2,37.977708,23.734088,1405593209
2,37.977708,23.734088,1405593221
2,37.977830,23.734200,1405593229
2,37.977830,23.734200,1405593241
2,37.977830,23.734200,1405593256
2,37.977773,23.734258,1405593259
2,37.977875,23.734452,1405593272
2,37.977900,23.734483,1405593280
2,37.977998,23.734558,1405593291
2,37.978018,23.734578,1405593299
2,37.978098,23.734690,1405593311
2,37.978110,23.734898,1405593323
2,37.978083,23.734917,1405593330
2,37.978353,23.735060,1405593394
2,37.978258,23.737002,1405593395
2,37.977907,23.737268,1405593407
2,37.977385,23.737728,1405593415
2,37.976662,23.737767,1405593436
2,37.976542,23.737723,1405593437
2,37.976542,23.737723,1405593447
2,37.976568,23.737607,1405593459
2,37.976567,23.737590,1405593472
2,37.976307,23.737503,1405593477
2,37.975883,23.737917,1405593493
2,37.975735,23.739002,1405593497
2,37.975588,23.740193,1405593511
2,37.975477,23.741245,1405593517
2,37.975370,23.742218,1405593529
2,37.975325,23.743213,1405593538
2,37.975482,23.744043,1405593549
2,37.975670,23.744927,1405593557
2,37.975677,23.744973,1405593571
2,37.975678,23.745047,1405593577
2,37.975680,23.745058,1405593589
2,37.975830,23.745720,1405593604
2,37.975248,23.746080,1405593607
2,37.974648,23.746277,1405593619
2,37.974585,23.746312,1405593627
2,37.974585,23.746312,1405593639
2,37.974585,23.746312,1405593647
2,37.974585,23.746312,1405593659
2,37.974585,23.746312,1405593667
2,37.974585,23.746312,1405593679
2,37.974492,23.746352,1405593687
2,37.973990,23.746507,1405593699
2,37.973590,23.746672,1405593707
2,37.973213,23.746820,1405593721
2,37.973213,23.746820,1405593727
2,37.973213,23.746820,1405593740
2,37.973013,23.746938,1405593748
2,37.973013,23.746938,1405593759
2,37.972747,23.747085,1405593767
2,37.972747,23.747085,1405593780
2,37.972747,23.747085,1405593789
2,37.972723,23.747177,1405593802
2,37.972727,23.746228,1405593808
2,37.972773,23.745382,1405593819
2,37.972512,23.745545,1405593832
2,37.971960,23.745973,1405593838
2,37.971745,23.745708,1405593852
2,37.971707,23.745682,1405593858
2,37.971707,23.745682,1405593860
2,37.971767,23.745605,1405593869
2,37.971757,23.745632,1405593877
2,37.971757,23.745632,1405593889
2,37.971757,23.745632,1405593897
2,37.971787,23.745513,1405593907
2,37.971752,23.745502,1405593920
2,37.971778,23.745538,1405593928
3,37.926738,23.935701,1405591810
3,37.927245,23.935000,1405591818
3,37.926763,23.934286,1405591827
3,37.925858,23.933482,1405591835
3,37.924696,23.932521,1405591844
3,37.923221,23.931273,1405591852
3,37.921373,23.929563,1405591860
3,37.919536,23.927809,1405591869
3,37.917384,23.925732,1405591877
3,37.915783,23.923409,1405591886
3,37.914642,23.920250,1405591894
3,37.914065,23.917329,1405591904
3,37.913392,23.913886,1405591913
3,37.912506,23.910959,1405591921
3,37.911348,23.908412,1405591930
3,37.910000,23.905464,1405591938
3,37.909001,23.903086,1405591947
3,37.908733,23.900673,1405591955
3,37.910123,23.898520,1405591964
3,37.912155,23.896749,1405591973
3,37.914451,23.895061,1405591981
3,37.916695,23.893726,1405591990
3,37.919235,23.892202,1405591998
3,37.921490,23.890860,1405592007
3,37.923974,23.889418,1405592015
3,37.926227,23.888326,1405592024
3,37.928649,23.887515,1405592032
3,37.931280,23.886863,1405592041
3,37.933604,23.886564,1405592049
3,37.936102,23.886670,1405592057
3,37.937665,23.886831,1405592066
3,37.938476,23.886800,1405592074
3,37.938495,23.886799,1405592083
3,37.938582,23.886799,1405592091
3,37.939430,23.886733,1405592100
3,37.940969,23.886598,1405592108
3,37.942597,23.886467,1405592117
3,37.944413,23.886462,1405592125
3,37.946648,23.886460,1405592133
3,37.948781,23.886464,1405592142
3,37.951296,23.886472,1405592150
3,37.953593,23.886468,1405592159
3,37.956234,23.886476,1405592168
3,37.958891,23.886466,1405592176
3,37.961193,23.886208,1405592185
3,37.963816,23.885367,1405592193
3,37.966016,23.884165,1405592205
3,37.969157,23.881458,1405592215
3,37.971129,23.879409,1405592224
3,37.973260,23.877162,1405592234
3,37.975053,23.875285,1405592243
3,37.976823,23.873436,1405592252
3,37.978740,23.871562,1405592261
3,37.981104,23.870325,1405592274
3,37.984749,23.870273,1405592283
3,37.986783,23.870941,1405592291
3,37.988711,23.871589,1405592300
3,37.990952,23.872402,1405592308
3,37.992495,23.873055,1405592317
3,37.992495,23.873055,1405592322
3,37.994643,23.872791,1405592339
3,37.994889,23.872559,1405592339
3,37.995924,23.869378,1405592348
3,37.996228,23.867068,1405592356
3,37.996474,23.864718,1405592365
3,37.996781,23.861645,1405592373
3,37.997125,23.858810,1405592381
3,37.997479,23.855909,1405592390
3,37.997672,23.852768,1405592398
3,37.997376,23.849872,1405592407
3,37.996673,23.846802,1405592415
3,37.997104,23.844414,1405592423
3,37.998803,23.843760,1405592434
3,38.001081,23.845571,1405592464
3,38.006569,23.843877,1405592473
3,38.008491,23.843124,1405592481
3,38.009589,23.841679,1405592490
3,38.009444,23.839140,1405592498
3,38.008424,23.837013,1405592508
3,38.006339,23.836772,1405592516
3,38.005374,23.836880,1405592524
3,38.005374,23.836880,1405592533
3,38.001644,23.833160,1405592541
3,38.000712,23.831063,1405592552
3,38.000712,23.831063,1405592560
3,37.998143,23.826934,1405592569
3,37.997274,23.825813,1405592577
3,37.995262,23.823275,1405592586
3,37.993953,23.821647,1405592594
3,37.992591,23.819869,1405592603
3,37.991891,23.817309,1405592611
3,37.991350,23.815067,1405592620
3,37.989865,23.813703,1405592628
3,37.987292,23.813239,1405592639
3,37.985641,23.811558,1405592647
3,37.984756,23.809242,1405592655
3,37.983606,23.807128,1405592664
3,37.980301,23.805714,1405592677
3,37.978778,23.804101,1405592686
3,37.978101,23.801870,1405592694
3,37.977495,23.799448,1405592702
3,37.976345,23.797229,1405592711
3,37.974434,23.795215,1405592725
3,37.972378,23.792090,1405592734
3,37.970463,23.791383,1405592744
3,37.968691,23.790147,1405592752
3,37.965315,23.774655,1405592838
3,37.965467,23.773623,1405592847
3,37.965605,23.773292,1405592856
3,37.965653,23.773242,1405592866
3,37.965868,23.772799,1405592875
3,37.966276,23.771946,1405592883
3,37.966594,23.771068,1405592892
3,37.966588,23.770094,1405592900
3,37.966521,23.769296,1405592908
3,37.966570,23.768221,1405592917
3,37.966751,23.767133,1405592925
3,37.966896,23.766274,1405592934
3,37.967072,23.765331,1405592943
3,37.967293,23.764384,1405592953
3,37.967465,23.763450,1405592961
3,37.967569,23.762835,1405592970
3,37.967692,23.762197,1405592978
3,37.967712,23.762061,1405592987
3,37.967871,23.761249,1405592995
3,37.968017,23.760447,1405593004
3,37.968199,23.759424,1405593012
3,37.968409,23.758392,1405593021
3,37.968550,23.757643,1405593029
3,37.968727,23.756733,1405593038
3,37.968968,23.755552,1405593046
3,37.969165,23.754519,1405593055
3,37.969331,23.753694,1405593063
3,37.969328,23.753684,1405593072
3,37.969328,23.753684,1405593080
3,37.969310,23.753445,1405593089
3,37.969147,23.752891,1405593097
3,37.968590,23.751899,1405593106
3,37.967958,23.750735,1405593114
3,37.967744,23.750318,1405593123
3,37.967708,23.750235,1405593131
3,37.967486,23.749733,1405593140
3,37.967182,23.749426,1405593148
3,37.966721,23.748613,1405593156
3,37.966214,23.747861,1405593165
3,37.965617,23.746695,1405593174
3,37.965214,23.745842,1405593182
3,37.964780,23.745124,1405593191
3,37.964183,23.744088,1405593200
3,37.963662,23.743128,1405593208
3,37.963344,23.742521,1405593217
3,37.964429,23.741483,1405593241
3,37.964710,23.741237,1405593257
3,37.965251,23.741059,1405593284
3,37.965251,23.741059,1405593292
3,37.965251,23.741059,1405593300
3,37.965251,23.741059,1405593309
3,37.965251,23.741059,1405593317
3,37.965251,23.741059,1405593326
3,37.965277,23.741009,1405593334
3,37.965277,23.741009,1405593342
3,37.965277,23.741009,1405593351
3,37.965277,23.741009,1405593357
3,37.965277,23.741009,1405593363
3,37.965277,23.741009,1405593372
3,37.965277,23.741009,1405593380
3,37.965277,23.741009,1405593389
3,37.965277,23.741009,1405593397
3,37.965277,23.741009,1405593405
3,37.965277,23.741009,1405593414
3,37.965277,23.741009,1405593422
3,37.965277,23.741009,1405593430
3,37.965277,23.741009,1405593441
3,37.965277,23.741009,1405593449
3,37.965277,23.741009,1405593457
3,37.965277,23.741009,1405593466
3,37.965277,23.741009,1405593474
3,37.965277,23.741009,1405593483
3,37.965277,23.741009,1405593491
3,37.965277,23.741009,1405593499
3,37.965277,23.741009,1405593508
3,37.965277,23.741009,1405593516
3,37.965277,23.741009,1405593525
3,37.965277,23.741009,1405593533
3,37.965277,23.741009,1405593541
3,37.965258,23.741044,1405593550
3,37.965266,23.741040,1405593558
3,37.965282,23.741050,1405593567
3,37.965256,23.741077,1405593575
3,37.965216,23.741120,1405593584
3,37.965195,23.741161,1405593593
3,37.965188,23.741168,1405593601
3,37.965195,23.741139,1405593610
3,37.965204,23.741114,1405593618
3,37.965204,23.741105,1405593627
3,37.965211,23.741094,1405593635
3,37.965240,23.741096,1405593645
3,37.965307,23.741145,1405593653
3,37.965385,23.741349,1405593662
3,37.965623,23.741277,1405593671
3,37.965772,23.741438,1405593679
3,37.965979,23.741524,1405593687
3,37.966177,23.741615,1405593696
3,37.966533,23.741406,1405593705
3,37.966628,23.741148,1405593713
3,37.966350,23.740579,1405593722
3,37.965912,23.739729,1405593733
3,37.965482,23.738784,1405593743
3,37.965404,23.738533,1405593756
3,37.966195,23.738177,1405593765
3,37.966672,23.737999,1405593780
3,37.966336,23.736843,1405593798
3,37.965829,23.735430,1405593807
3,37.965660,23.735049,1405593817
3,37.965640,23.734998,1405593826
3,37.965813,23.734791,1405593834
3,37.966022,23.734550,1405593844
3,37.965748,23.734066,1405593852
3,37.965567,23.733633,1405593860
3,37.965567,23.733633,1405593869
3,37.965567,23.733633,1405593877
3,37.965567,23.733633,1405593886
3,37.965567,23.733633,1405593894
3,37.965567,23.733633,1405593903
3,37.965510,23.733292,1405593911
3,37.965494,23.733135,1405593920
3,37.965359,23.732867,1405593928
3,37.965354,23.732705,1405593937
3,37.965385,23.732666,1405593946
3,37.965526,23.732493,1405593954
3,37.965526,23.732493,1405593963
3,37.965719,23.732260,1405593971
3,37.965780,23.732186,1405593980
3,37.965956,23.731986,1405593989
3,37.966095,23.731791,1405593997
3,37.966095,23.731791,1405594005
3,37.966095,23.731791,1405594014
3,37.966095,23.731791,1405594022
3,37.966095,23.731791,1405594030
3,37.966095,23.731791,1405594039
3,37.966095,23.731791,1405594047
3,37.966095,23.731791,1405594055
3,37.966106,23.731744,1405594064
3,37.966390,23.731354,1405594072
3,37.966189,23.730894,1405594081
3,37.965495,23.730121,1405594090
3,37.965399,23.729708,1405594098
3,37.965399,23.729708,1405594107
3,37.965399,23.729708,1405594115
3,37.965399,23.729708,1405594123
3,37.965415,23.729332,1405594132
3,37.965160,23.728236,1405594140
3,37.964551,23.726994,1405594149
3,37.963464,23.726323,1405594157
3,37.963038,23.725799,1405594166
3,37.962639,23.725287,1405594174
3,37.962623,23.725261,1405594183
3,37.962623,23.725261,1405594191
3,37.962623,23.725261,1405594199
3,37.962623,23.725261,1405594208
3,37.962623,23.725261,1405594216
3,37.962623,23.725261,1405594224
3,37.962560,23.725201,1405594233
3,37.961956,23.724449,1405594241
3,37.961353,23.723174,1405594250
3,37.961291,23.721391,1405594258
3,37.960912,23.720539,1405594267
3,37.960315,23.720991,1405594275
3,37.959825,23.720503,1405594284
3,37.958855,23.719291,1405594292
3,37.957521,23.717569,1405594302
3,37.955877,23.715484,1405594310
3,37.954301,23.713464,1405594319
3,37.952506,23.711147,1405594333
3,37.949716,23.707572,1405594342
3,37.947878,23.705200,1405594351
3,37.945779,23.702485,1405594360
3,37.944279,23.700551,1405594369
3,37.942852,23.698731,1405594377
3,37.941635,23.697176,1405594386
3,37.940424,23.695624,1405594394
3,37.938877,23.694455,1405594402
3,37.937960,23.692863,1405594411
3,37.938688,23.690717,1405594419
3,37.939821,23.689188,1405594437
3,37.942154,23.684937,1405594446
3,37.943048,23.682357,1405594454
3,37.943709,23.679961,1405594469
3,37.944167,23.675230,1405594477
3,37.944267,23.672738,1405594486
3,37.944355,23.670127,1405594495
3,37.944321,23.667758,1405594504
3,37.944366,23.665759,1405594513
3,37.944310,23.664164,1405594521
3,37.944267,23.662652,1405594530
3,37.945010,23.661211,1405594538
3,37.945888,23.659910,1405594547
3,37.946802,23.658624,1405594556
3,37.947588,23.657464,1405594564
3,37.948115,23.656160,1405594573
3,37.948406,23.655007,1405594582
3,37.948598,23.653654,1405594590
3,37.948745,23.652458,1405594599
3,37.948616,23.651363,1405594608
3,37.948611,23.651174,1405594617
3,37.948583,23.651124,1405594625
3,37.948583,23.651124,1405594634
3,37.948583,23.651124,1405594642
3,37.948410,23.650908,1405594650
3,37.947747,23.650445,1405594659
3,37.946700,23.649870,1405594667
3,37.945897,23.649421,1405594676
3,37.945249,23.648996,1405594684
3,37.945080,23.648961,1405594693
3,37.944852,23.648726,1405594701
3,37.944634,23.648606,1405594710
3,37.943795,23.650076,1405594750
3,37.943587,23.650445,1405594759
3,37.943576,23.650513,1405594767
3,37.943576,23.650513,1405594775
3,37.943576,23.650513,1405594784
3,37.943528,23.650602,1405594792
3,37.943412,23.650843,1405594800
3,37.943236,23.651140,1405594809
3,37.943277,23.651338,1405594817
3,37.943618,23.651609,1405594825
3,37.943989,23.651906,1405594834
3,37.944041,23.651905,1405594842
3,37.944088,23.651843,1405594851
3,37.944133,23.651771,1405594859
3,37.944240,23.651556,1405594867
3,37.944491,23.651136,1405594877
3,37.944598,23.650718,1405594887
3,37.944334,23.650479,1405594896
3,37.943992,23.650244,1405594904
3,37.943982,23.650237,1405594913
3,37.944007,23.650219,1405594921
3,37.943844,23.650086,1405594930
3,37.943529,23.649888,1405594938
3,37.943189,23.649581,1405594947
3,37.943024,23.649408,1405594955
3,37.942935,23.649572,1405594964
3,37.942696,23.650023,1405594972
3,37.942468,23.650007,1405594982
3,37.942138,23.649708,1405594990
3,37.942142,23.649708,1405594999
3,37.942025,23.649605,1405595007
3,37.942025,23.649605,1405595016
3,37.941940,23.649567,1405595024
3,37.941902,23.649544,1405595033
3,37.941850,23.649469,1405595041
3,37.941806,23.649422,1405595050
3,37.941793,23.649411,1405595058
3,37.941714,23.649309,1405595066
3,37.941238,23.648886,1405595075
3,37.940772,23.648535,1405595083
3,37.940392,23.648185,1405595092
3,37.940096,23.647881,1405595100
3,37.939994,23.647789,1405595108
3,37.939987,23.647787,1405595117
3,37.939987,23.647787,1405595125
3,37.939987,23.647787,1405595134
3,37.939985,23.647760,1405595142
3,37.940112,23.647447,1405595151
3,37.940363,23.646995,1405595159
3,37.940637,23.646486,1405595167
3,37.940690,23.646327,1405595176
4,38.018001,23.730222,1405591942
4,38.018001,23.730222,1405591952
4,38.018106,23.729468,1405591960
4,38.018226,23.728704,1405591968
4,38.018551,23.728647,1405591977
4,38.019037,23.728865,1405591985
4,38.019336,23.728960,1405591993
4,38.019336,23.728960,1405592003
4,38.019336,23.728960,1405592014
4,38.019398,23.728953,1405592024
4,38.019685,23.729040,1405592032
4,38.020191,23.729302,1405592042
4,38.020539,23.729497,1405592052
4,38.020539,23.729497,1405592062
4,38.020539,23.729497,1405592072
4,38.020539,23.729497,1405592080
4,38.020780,23.729668,1405592088
4,38.020639,23.730342,1405592101
4,38.019922,23.732528,1405592111
4,38.019597,23.734200,1405592123
4,38.019564,23.735323,1405592132
4,38.019562,23.735345,1405592142
4,38.019562,23.735345,1405592152
4,38.019562,23.735345,1405592162
4,38.019562,23.735345,1405592172
4,38.019562,23.735345,1405592182
4,38.019562,23.735345,1405592190
4,38.019547,23.735437,1405592200
4,38.019982,23.735563,1405592213
4,38.021023,23.735672,1405592223
4,38.021511,23.735833,1405592236
4,38.021894,23.735748,1405592246
5,37.867469,23.753909,1405589293
5,37.867469,23.753909,1405589302
5,37.867515,23.753706,1405589312
5,37.867732,23.752911,1405589324
5,37.867965,23.752040,1405589336
5,37.868290,23.750792,1405589350
5,37.868344,23.750778,1405589361
